year,wiki_ref,wiki_query,producer,distributor,name,country,director,cinematography,editing,studio,budget,gross,runtime,music,writer,starring,language,released
2007,/wiki/Amazing_Grace_(2006_film),Amazing_Grace_(2006_film),"['Patricia Heaton', 'David Hunt', 'David Hunt', 'Terrence Malick', 'Edward R. Pressman', 'Ken Wales']",['Momentum Pictures'],Amazing Grace,"['United Kingdom', 'United States']",['Michael Apted'],['Remi Adefarasin'],['Remi Adefarasin'],"['FourBoys Films', 'Walden Media', 'Bristol Bay Productions', 'Ingenious Film Partners', 'Roadside Attractions']",29000000,32120360,118,['David Arnold'],['Steven Knight'],"['Ioan Gruffudd', 'Benedict Cumberbatch', 'Romola Garai', 'Albert Finney']",English,{{film date|df|=|y|2006|09|16|[[Toronto International Film Festival|TIFF]]|2007|02|23|US|2007|03|23|UK}}
2007,/wiki/The_Astronaut_Farmer,The_Astronaut_Farmer,"['Len Amato', 'Mark Polish', 'Michael Polish', 'Paula Weinstein']","['Warner Bros.', 'Warner Bros. Pictures']",The Astronaut Farmer,['United States'],['Michael Polish'],['M. David Mullen'],['M. David Mullen'],[],13000000,11130889,104,['Stuart Matthewman'],"['Mark Polish', 'Michael Polish']","['Billy Bob Thornton', 'Virginia Madsen', 'Bruce Dern', 'Max Thieriot']",English,{{Film date|2006|10|15|[[Mill Valley Film Festival]]|2007|02|23|United States}}
2007,/wiki/The_Number_23,The_Number_23,"['Beau Flynn', 'Tripp Vinson']",['New Line Cinema'],The Number 23,['United States'],['Joel Schumacher'],['Matthew Libatique'],['Matthew Libatique'],"['Contrafilm', 'Firm Films']",30000000,77600000,98,['Harry Gregson Williams'],['Fernley Phillips'],"['Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston']",English,{{Film date|2007|02|23}}
2007,/wiki/Reno_911!:_Miami,Reno_911!:_Miami,[],['20th Century Fox'],Reno 911!: Miami,['United States'],['Robert Ben Garant'],['Joe Kessler'],['Joe Kessler'],[],10000000,22000000,80,['Craig Wedren'],[],"['Carlos Alazraqui', 'Mary Birdsong', 'Robert Ben Garant', 'Kerri Kenney Silver', 'Thomas Lennon', 'Wendi McLendon Covey', 'Niecy Nash', 'Cedric Yarbrough']",English,{{Film date|2007|02|23}}
2007,/wiki/Black_Snake_Moan_(film),Black_Snake_Moan_(film),"['Stephanie Allain', 'John Singleton']",['Paramount Vantage'],Black Snake Moan,['United States'],['Craig Brewer'],['Amy Vincent'],['Amy Vincent'],"['New Deal Productions', 'Southern Cross the Dog Productions']",15000000,10900000,116,['Scott Bomar'],['Craig Brewer'],"['Samuel L. Jackson', 'Christina Ricci', 'Justin Timberlake']",English,{{Film date|2006|12|09|[[Butt-Numb-A-Thon]]|2007|03|02|United States}}
2007,/wiki/Wild_Hogs,Wild_Hogs,"['Kristin Burr', 'Todd Lieberman', 'Brian Robbins', 'Amy Sayres', 'Sharla Sumpter', 'Mike Tollin', 'Michael Tollin']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']",Wild Hogs,['United States'],['Walt Becker'],['Robbie Greenberg'],['Robbie Greenberg'],"['Touchstone Pictures', 'Tollin/Robbins Productions']",60000000,253600000,100,['Teddy Castellucci'],['Brad Copeland'],"['Tim Allen', 'John Travolta', 'Martin Lawrence', 'William H. Macy', 'Ray Liotta', 'Marisa Tomei']",English,{{Film date|2007|3|2}}
2007,/wiki/Zodiac_(film),Zodiac_(film),"['Mike Medavoy', 'Arnold W. Messer', 'Bradley J. Fischer', 'James Vanderbilt', 'Cen Chaffin']",['Paramount Pictures'],Zodiac,['United States'],['David Fincher'],['Harris Savides'],['Harris Savides'],['Phoenix Pictures'],65000000,84800000,158,['David Shire'],[],"['Jake Gyllenhaal', 'Mark Ruffalo', 'Robert Downey Jr.', 'Anthony Edwards', 'Brian Cox', 'Brian Cox', 'Elias Koteas', 'Donal Logue', 'John Carroll Lynch', 'Dermot Mulroney']",English,{{Film date|2007|03|02}}
2007,/wiki/300_(film),300_(film),[],"['Warner Bros.', 'Warner Bros. Pictures']",300,['United States'],['Zack Snyder'],['Larry Fong'],['Larry Fong'],[],65000000,456100000,116,['Tyler Bates'],[],"['Gerard Butler', 'Lena Headey', 'David Wenham', 'Dominic West', 'Gerard Butler', 'Lena Headey', 'David Wenham', 'Dominic West']",English,"{{Film date|2006|12|09|[[Butt-Numb-A-Thon]]|ref1|=|ref| name=""BNAT""|{{cite web|url=http://www.aintitcool.com/node/30936|title=Quint's BNAT wrap-up, part 1! Zack Snyder's 300! ROCKY BALBOA! BLACK SNAKE MOAN and DREAMGIRLS!!!|last=Vespe|first=Eric|date=December 11, 2006|publisher=[[Ain't It Cool News]]|accessdate=September 11, 2014}}|</ref>|2007|03|09|United States}}"
2007,/wiki/The_Ultimate_Gift,The_Ultimate_Gift,"['Rick Eldridge', 'Jim Van Eerden']","['20th Century Fox', 'Porchlight Entertainment']",The Ultimate Gift,['United States'],['Michael O. Sajbel'],['Brian Baugh'],['Brian Baugh'],['Fox Faith'],9000000,3438735,117,['Mark McKenzie'],"[""'''Novel:'''"", 'Jim Stovall', ""'''Screenplay:'''"", 'Cheryl McKay']","['Drew Fuller', 'Bill Cobbs', 'Abigail Breslin', 'Brian Dennehy', 'James Garner']",English,{{Film date|2006|10|20|[[Heartland Film Festival|Heartland]]|2007|3|9|United States}}
2007,/wiki/Dead_Silence,Dead_Silence,"['Mark Burg', 'Oren Koules', 'Gregg Hoffman']","['Universal Studios', 'Universal Pictures']",Dead Silence,['United States'],['James Wan'],['John R. Leonetti'],['John R. Leonetti'],['Twisted Pictures'],20000000,22200000,89 92,['Charlie Clouser'],[],"['Ryan Kwanten', 'Amber Valletta', 'Donnie Wahlberg', 'Michael Fairman', 'Joan Heney', 'Bob Gunton', 'Judith Roberts', 'Judith Roberts', 'Laura Regan']",English,{{Film date|2007|03|16}}
2007,/wiki/I_Think_I_Love_My_Wife,I_Think_I_Love_My_Wife,"['Chris Rock', 'Lisa Stewart']",['Fox Searchlight Pictures'],I Think I Love My Wife,['United States'],['Chris Rock'],['William Rexer'],['William Rexer'],"['Zahrlo Productions', 'UTV Motion Pictures']",11000000,13196245,93,['Marcus Miller'],[],"['Chris Rock', 'Kerry Washington', 'Gina Torres', 'Steve Buscemi', 'Stephen A. Smith']",English,{{Film date|2007|03|07|Los Angeles premiere|2007|03|16}}
2007,/wiki/Premonition_(2007_film),Premonition_(2007_film),"['Ashok Amritraj', 'Jon Jashni', 'Adam Shankman', 'Jennifer Gibgot', 'Sunil Perkash', 'Nick Hamson']",['TriStar Pictures'],Premonition,['United States'],['Mennan Yapo'],['Torsten Lippstock'],['Torsten Lippstock'],"['Metro Goldwyn Mayer', 'Hyde Park Entertainment', 'Offspring Entertainment']",20000000,84100000,96,['Klaus Badelt'],"['Bill Kelly', 'Bill Kelly']","['Sandra Bullock', 'Julian McMahon', 'Nia Long', 'Kate Nelligan', 'Amber Valletta', 'Courtney Taylor Burness', 'Shyann McClure']",English,{{start date|2007|3|16}}
2007,/wiki/The_Hills_Have_Eyes_2,The_Hills_Have_Eyes_2,"['Wes Craven', 'Johnathan Debin', 'Peter Locke', 'Peter Locke']",['Fox Atomic'],The Hills Have Eyes 2,['United States'],['Martin Weisz'],['Sam McCurdy'],['Sam McCurdy'],"['Fox Entertainment Group', 'Dune Entertainment']",15000000,37600000,90,"['Trevor Morris', 'Trevor Morris']","['Wes Craven', 'Jonathan Craven']","['Michael McMillian', 'Jacob Vargas', 'Flex Alexander', 'Jessica Stroup']",English,{{Film date|2007|3|23}}
2007,/wiki/The_Last_Mimzy,The_Last_Mimzy,"['Michael Phillips', 'Michael Phillips']",['New Line Cinema'],The Last Mimzy,['United States'],['Robert Shaye'],['J. Michael Muro'],['J. Michael Muro'],[],,27500000,96,"['Howard Shore', 'Roger Waters']",[],"['Joely Richardson', 'Timothy Hutton', 'Michael Clarke Duncan', 'Rainn Wilson', 'Kathryn Hahn', ""Chris O'Neil"", 'Rhiannon Leigh Wryn']",English,{{Film date|2007|3|23}}
2007,/wiki/Pride_(2007_film),Pride_(2007_film),"['Brett Forbes', 'Paul Hall', 'Patrick Rizzotti', 'Adam Rosenfelt', 'John Sacchi']","['Lionsgate Entertainment', 'Lionsgate']",Pride,['United States'],['Sunu Gonera'],['Matthew F. Leonetti'],['Matthew F. Leonetti'],"['Lionsgate', 'Cinerenta', 'Element Films', 'Fortress Features', 'LIFT Productions', 'Paul Hall Productions']",,7000000,104,['Aaron Zigman'],[],"['Terrence Howard', 'Bernie Mac', 'Gary Sturgis', 'Tom Arnold', 'Tom Arnold', 'Kimberly Elise']",English,{{Film date|2007|3|23}}
2007,/wiki/Reign_Over_Me,Reign_Over_Me,"['Jack Binder', 'Michael Rotenberg']",['Columbia Pictures'],Reign Over Me,['United States'],['Mike Binder'],['Russ Alsobrook'],['Russ Alsobrook'],"['Relativity Media', 'Happy Madison', 'Mr. Madison 23 Productions', 'Sunlight Productions']",20000000,22200000,124,['Rolfe Kent'],['Mike Binder'],"['Adam Sandler', 'Don Cheadle', 'Jada Pinkett Smith', 'Liv Tyler', 'Saffron Burrows', 'Donald Sutherland', 'Mike Binder']",English,{{Film date|2007|03|22|Australia|2007|03|23|United States}}
2007,/wiki/Shooter_(2007_film),Shooter_(2007_film),['Lorenzo di Bonaventura'],['Paramount Pictures'],Shooter,['United States'],['Antoine Fuqua'],['Peter Menzies Jr.'],['Peter Menzies Jr.'],['di Bonaventura Pictures'],61000000,95700000,125,['Mark Mancina'],[],"['Mark Wahlberg', 'Michael Pea', 'Danny Glover', 'Kate Mara', 'Elias Koteas', 'Rade erbed_ija', 'Rhona Mitra', 'Ned Beatty']",English,{{film date|2007|03|23|United States}}
2007,/wiki/TMNT_(film),TMNT_(film),"['Thomas K. Gray', 'Galen Walker', 'Paul Wang']","['Warner Bros.', 'Warner Bros. Pictures']",TMNT,"['United States', 'Hong Kong']",['Kevin Munroe'],['Steve Lumley'],['Steve Lumley'],['Imagi Animation Studios'],34000000,95600000,87,['Klaus Badelt'],['Kevin Munroe'],"['Chris Evans', 'Chris Evans', 'Sarah Michelle Gellar', 'Mako', 'Mako', 'Kevin Smith', 'Patrick Stewart', 'Zhang Ziyi', 'Ziyi Zhang']",English,"{{Film date|2007|03|17|[[TCL Chinese Theatre|Grauman's Chinese Theatre]]|2007|03|23|United States|ref1|=|ref|{{cite web|title=2007 - Chinese Theatres |url=http://www.tclchinesetheatres.com/year/2007/ |publisher=[[TCL Chinese Theatre]] |accessdate=July 29, 2014 |deadurl=yes |archiveurl=https://web.archive.org/web/20141126173925/http://www.tclchinesetheatres.com/year/2007/ |archivedate=November 26, 2014 |df= }}|</ref>}}"
2007,/wiki/Blades_of_Glory,Blades_of_Glory,"['John Jacobs', 'John Jacobs', 'Ben Stiller', 'Stuart Cornfeld']",['Paramount Pictures'],Blades of Glory,['United States'],"['Josh Gordon', 'Josh Gordon', 'Will Speck']",['Stefan Czapsky'],['Stefan Czapsky'],"['DreamWorks', 'DreamWorks Pictures', 'MTV Films', 'Red Hour Productions', 'Red Hour', 'Smart Entertainment']",61000000,145700000,93,"['Theodore Shapiro', 'Theodore Shapiro']",[],"['Will Ferrell', 'Jon Heder', 'Will Arnett', 'Amy Poehler', 'William Fichtner', 'Jenna Fischer', 'Craig T. Nelson']",English,{{Film date|2007|03|30}}
2007,/wiki/The_Lookout_(2007_film),The_Lookout_(2007_film),"['Walter Parkes', 'Laurence Mark', 'Gary Barber', 'Roger Birnbaum']",['Miramax Films'],The Lookout,[],['Scott Frank'],['Alar Kivilo'],['Alar Kivilo'],['Spyglass Entertainment'],16000000,5371181,98,['James Newton Howard'],['Scott Frank'],"['Joseph Gordon Levitt', 'Jeff Daniels', 'Matthew Goode', 'Isla Fisher', 'Bruce McGill']",English,30-Mar-07
2007,/wiki/Meet_the_Robinsons,Meet_the_Robinsons,"['Dorothy McKim', 'John Lasseter']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']",Meet the Robinsons,['United States'],"['Stephen J. Anderson', 'Steve Anderson']",[],[],"['Walt Disney Pictures', 'Walt Disney Animation Studios']",150000000,169300000,94,['Danny Elfman'],[],"['Jordan Fry', 'Wesley Singerman', 'Harland Williams', 'Tom Kenny', 'Stephen J. Anderson', 'Steve Anderson', 'Angela Bassett', 'Laurie Metcalf', 'Adam West', 'Tom Selleck', 'Nicole Sullivan']",English,{{Film date|2007|03|23|UK|2007|03|30|US}}
2007,/wiki/Firehouse_Dog,Firehouse_Dog,['Michael J. Maschio'],['20th Century Fox'],Firehouse Dog,['United States'],"['Todd Holland', 'Todd Holland']","['Victor Hammer', 'Victory Hammer']","['Victor Hammer', 'Victory Hammer']","['Regency Enterprises', 'Dune Entertainment III LLC']",,17299151,111,['Jeff Cardoni'],"['Claire Dee Lim', 'Mike Werb', 'Michael Colleary']","['Josh Hutcherson', 'Bruce Greenwood', 'Dash Mihok', 'Steven Culp', 'Bill Nunn']",English,{{Film date|2007|4|6}}
2007,/wiki/The_Reaping,The_Reaping,"['Richard Mirisch', 'Herb Gains', 'Susan Downey', 'Joel Silver', 'Robert Zemeckis']",['Warner Bros. Pictures'],The Reaping,['United States'],"['Stephen Hopkins', 'Stephen Hopkins']","['Peter Levy', 'Peter Levy']","['Peter Levy', 'Peter Levy']","['Village Roadshow Pictures', 'Dark Castle Entertainment']",40000000,62771059,99,['John Frizzell'],"['Carey Hayes', 'Chad Hayes', 'Chad Hayes']","['Hilary Swank', 'David Morrissey', 'Idris Elba', 'AnnaSophia Robb', 'Stephen Rea']",English,{{Film date|2007|04|05}}
2007,/wiki/Grindhouse_(film),Grindhouse_(film),"['Elizabeth Avelln', 'Erica Steinberg', 'Robert Rodriguez', 'Quentin Tarantino']",['Dimension Films'],Grindhouse,['United States'],['Robert Rodriguez'],['Robert Rodriguez'],['Robert Rodriguez'],"['Tro', 'emaker Studios']",5367000000,25400000,191,['Robert Rodriguez'],['Robert Rodriguez'],"['Rose McGowan', 'Freddy Rodriguez', 'Freddy Rodriguez', 'Michael Biehn', 'Jeff Fahey', 'Josh Brolin', 'Marley Shelton', 'Stacy Ferguson', 'Bruce Willis', 'Kurt Russell', 'Rosario Dawson', 'Vanessa Ferlito', 'Jordan Ladd', 'Sydney Tamiia Poitier', 'Sydney Poitier', 'Tracie Thoms', 'Mary Elizabeth Winstead', 'Zo Bell']",English,{{Film date|2007|04|06|United States}}
2007,/wiki/The_Hoax,The_Hoax,"['Mark Gordon', 'Bob Yari', 'Betsy Beers', 'Leslie Holleran', 'Joshua D. Maurer']",['Miramax Films'],The Hoax,['United States'],['Lasse Hallstr_m'],['Oliver Stapleton'],['Oliver Stapleton'],"['Bob Yari', 'Bob Yari Productions', 'Mark Gordon', 'The Mark Gordon Company', 'City Entertainment']",25000000,11772461,116,['Carter Burwell'],[],"['Richard Gere', 'Alfred Molina', 'Marcia Gay Harden']",English,{{Film date|2006|10|15|Rome Film Fest|2007|04|06|United States}}
2007,/wiki/The_TV_Set,The_TV_Set,"['Jake Kasdan', 'Aaron Ryder', 'Judd Apatow']","['THINKFilm', '20th Century Fox']",The TV Set,['United States'],['Jake Kasdan'],['Uta Briesewitz'],['Uta Briesewitz'],[],2000000,265198,87,"['Michael Andrews', 'Michael Andrews']",['Jake Kasdan'],"['David Duchovny', 'Sigourney Weaver', 'Ioan Gruffudd', 'Judy Greer']",English,{{Film date|2006|04|28|[[Tribeca Film Festival]]|2007|04|06|U.S.}}
2007,/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters,Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters,"['Jay Wade Edwards', 'Matt Maiellaro', 'Dave Willis']","['First Look Studios', 'First Look Pictures']",Aqua Teen Hunger Force<br /> Colon Movie Film for Theaters,['United States'],"['Matt Maiellaro', 'Dave Willis']",[],[],[],750000,5500000,86,['Bill Fulton'],[],"['Dana Snyder', 'Carey Means', 'Dave Willis', 'Matt Maiellaro', 'Mike Schatz', 'Andy Merrill', 'C. Martin Croker', 'Bruce Campbell', 'Neil Peart', 'Chris Kattan']",English,{{Film date|2007|04|13}}
2007,/wiki/Disturbia_(film),Disturbia_(film),"['Joe Medjuck', 'E. Bernett Walsh', 'Jackie Marcus']",['Paramount Pictures'],Disturbia,['United States'],['D. J. Caruso'],['Rogier Stoffers'],['Rogier Stoffers'],"['DreamWorks', 'DreamWorks Pictures', 'Cold Spring Pictures']",20000000,117800000,105,['Geoff Zanelli'],[],"['Shia LaBeouf', 'David Morse', 'David Morse', 'Sarah Roemer', 'Carrie Anne Moss']",English,{{film date|2007|4|4|[[Hollywood]]|2007|04|13|United States}}
2007,/wiki/Lonely_Hearts_(2006_film),Lonely_Hearts_(2006_film),"['Holly Wiersma', 'Boaz Davidson']","['Roadside Attractions', 'Samuel Goldwyn Films', 'Millennium Films']",Lonely Hearts,['United States'],"['Todd Robinson', 'Todd Robinson']","['Mark Kohl,', 'Peter Levy', 'Peter Levy']","['Mark Kohl,', 'Peter Levy', 'Peter Levy']","['Emmett/Furla/Oasis Films', 'Emmett/Furla Films']",,2519154,108,['Mychael Danna'],['Todd Robinson'],"['John Travolta', 'James Gandolfini', 'Jared Leto', 'Salma Hayek', 'Laura Dern', 'Scott Caan', 'Alice Krige']",English,{{Film date|2006|10|21|Taiwan|2007|04|13|U.S.}}
2007,/wiki/Pathfinder_(2007_film),Pathfinder_(2007_film),"['Mike Medavoy', 'Arnold W. Messer', 'Marcus Nispel']",['20th Century Fox'],Pathfinder,['United States'],['Marcus Nispel'],"['Daniel Pearl', 'Daniel Pearl']","['Daniel Pearl', 'Daniel Pearl']",['Phoenix Pictures'],45000000,30800000,99,['Jonathan Elias'],['Laeta Kalogridis'],"['Karl Urban', 'Moon Bloodgood', 'Russell Means', 'Ralf M_ller', 'Clancy Brown']",English<br /> Old Norse,{{Film date|2007|4|13}}
2007,/wiki/Perfect_Stranger_(film),Perfect_Stranger_(film),"['Elaine Goldsmith Thomas', 'Stephanie Langhoff', 'Daniel A. Thomas']",['Columbia Pictures'],Perfect Stranger,['United States'],"['James Foley', 'James Foley']",['Anastas N. Michos'],['Anastas N. Michos'],['Revolution Studios'],60000000,73100000,109,"['Antonio Pinto', 'Antonio Pinto']",[],"['Halle Berry', 'Bruce Willis', 'Giovanni Ribisi']",English,{{Film date|2007|04|13}}
2007,/wiki/Redline_(2007_film),Redline_(2007_film),['Daniel Sadek'],['Chicago Pictures'],Redline,['United States'],['Andy Cheng'],"['Bill Butler', 'Bill Butler']","['Bill Butler', 'Bill Butler']",[],26000000,8267379,95,"['Klaus Badelt', 'Ian Honeyman', 'Andrew Raiher']","['Robert Foreman', 'Daniel Sadek']","['Nathan Phillips', 'Nathan Phillips', 'Nadia Bjorlin', 'Eddie Griffin', 'Angus Macfadyen', 'Denyce Lawton', 'Tim Matheson']",English,{{start date|2007|4|13}}
2007,/wiki/Slow_Burn_(2005_film),Slow_Burn_(2005_film),['Stephen Break'],"['DEJ Productions', 'GreeneStreet Films International', 'Lions Gate Entertainment']",Slow Burn,['United States'],['Wayne Beach'],['Wally Pfister'],['Wally Pfister'],[],15500000,1797256,93,['Jeff Rona'],"['Wayne Beach', 'Anthony Walton', 'Anthony Walton']","['Ray Liotta', 'Jolene Blalock', 'LL Cool J', 'Mekhi Phifer', 'Taye Diggs', 'Bruce McGill', 'Chiwetel Ejiofor', 'Guy Torry']",English,{{Film date|2005|9|13|[[Toronto International Film Festival|TIFF]]|2007|4|13}}
2007,/wiki/Year_of_the_Dog_(film),Year_of_the_Dog_(film),"['Mike White', 'Ben Le Clair', 'Dede Gardner']",['Paramount Vantage'],Year of the Dog,['United States'],"['Mike White', 'Mike White']",['Tim Orr'],['Tim Orr'],['Plan B Entertainment'],,1604168,93,['Christophe Beck'],['Mike White'],"['Molly Shannon', 'Peter Sarsgaard', 'John C. Reilly', 'Laura Dern', 'Regina King', 'Tom McCarthy', 'Thomas McCarthy', 'Josh Pais']",English,{{Film date|2007|1|20}}
2007,/wiki/Fracture_(2007_film),Fracture_(2007_film),['Charles Weinstock'],['New Line Cinema'],Fracture,"['United States', 'Germany']",['Gregory Hoblit'],['Kramer Morgenthau'],['Kramer Morgenthau'],"['Castle Rock Entertainment', 'Castle Rock', 'Weinstock Entertainment', 'M7 Filmproduktion']",,91000000,113,"['Mychael Danna', 'Jeff Danna']",[],"['Anthony Hopkins', 'Ryan Gosling', 'David Strathairn', 'Rosamund Pike', 'Embeth Davidtz', 'Billy Burke', 'Billy Burke', 'Cliff Curtis', 'Fiona Shaw', 'Bob Gunton']",English,{{Film date|2007|04|20|US}}
2007,/wiki/Hot_Fuzz,Hot_Fuzz,"['Nira Park', 'Tim Bevan', 'Eric Fellner']",['Universal Pictures'],Hot Fuzz,"['United Kingdom', 'France', 'United States']",['Edgar Wright'],"['Jess Hall', 'Gavin Free']","['Jess Hall', 'Gavin Free']","['StudioCanal', 'Working Title Films', 'Big Talk Productions']",12000000,80700000,121,['David Arnold'],"['Edgar Wright', 'Simon Pegg']","['Simon Pegg', 'Nick Frost', 'Jim Broadbent']",English,{{Film date|df|=|y|2007|02|16|United Kingdom|2007|04|20|United States|2007|07|18|France}}
2007,/wiki/In_the_Land_of_Women,In_the_Land_of_Women,"['Steve Golin', 'David Kanter', 'Barbara Kelly']","['Warner Bros.', 'Warner Bros. Pictures']",In the Land of Women,['United States'],['Jon Kasdan'],"['Paul Cameron', 'Paul Cameron']","['Paul Cameron', 'Paul Cameron']",[],10000000,17600000,98,['Stephen Trask'],['Jon Kasdan'],"['Adam Brody', 'Kristen Stewart', 'Meg Ryan']",English,{{Film date|2007|4|20}}
2007,/wiki/The_Tripper,The_Tripper,"['Courteney Cox', 'Courteney Cox Arquette', 'Evan Astrowsky', 'David Arquette', 'Navin Narang', 'Neil A. Machlis']",['NaVinci Films'],The Tripper,['United States'],['David Arquette'],['Bobby Bukowski'],['Bobby Bukowski'],"['Coquette Productions', 'Raw Entertainment']",,,97,"['Jimmy Haun', 'David Wittman']","['David Arquette', 'Joe Harris', 'Joe Harris']","['Jaime King', 'Thomas Jane', 'Lukas Haas']",English,{{Film date|2006|10|13|ScreamFest|2007|04|20|United States}}
2007,/wiki/Vacancy_(film),Vacancy_(film),['Hal Lieberman'],['Screen Gems'],Vacancy,['United States'],['Nimr_d Antal'],['Andrzej Sekua'],['Andrzej Sekua'],['Hal Lieberman Company'],19000000,35300000,85,['Paul Haslinger'],['Mark L. Smith'],"['Kate Beckinsale', 'Luke Wilson', 'Frank Whaley', 'Ethan Embry']",English,{{Film date|2007|4|20}}
2007,/wiki/The_Condemned,The_Condemned,['Joel Simon'],['Lions Gate Entertainment'],The Condemned,['United States'],['Scott Wiper'],['Ross Emery'],['Ross Emery'],"['WWE Studios', 'WWE Films', 'Colossal Entertainment', 'New Wave Entertainment']",3000000,8600000,113,['Graeme Revell'],[],"['Stone Cold Steve Austin', 'Steve Austin', 'Vinnie Jones', 'Robert Mammone', 'Tory Mussett', 'Manu Bennett', 'Madeleine West', 'Rick Hoffman']",English,{{Film date|2007|04|27}}
2007,/wiki/The_Invisible_(film),The_Invisible_(film),"['Roger Birnbaum', 'Gary Barber', 'Jonathan Glickman', 'Neal Edelstein', 'Mike Macari']",['Buena Vista Pictures'],The Invisible,"['Sweden', 'United States']",['David S. Goyer'],['Gabriel Beristain'],['Gabriel Beristain'],"['Hollywood Pictures', 'Spyglass Entertainment']",,26800000,102,['Marco Beltrami'],[],"['Justin Chatwin', 'Margarita Levieva', 'Marcia Gay Harden', 'Chris Marquette', ""Alex O'Loughlin""]",English,{{Film date|2007|04|27}}
2007,/wiki/Jindabyne_(film),Jindabyne_(film),"['Philippa Bateman', 'Garry Charny', 'Catherine Jarman']",['Roadshow Films'],Jindabyne,['Australia'],"['Ray Lawrence', 'Ray Lawrence']",['David Williamson'],['David Williamson'],[],10800000,6000000,123,"['Paul Kelly', 'Paul Kelly', 'Dan Luscombe']","['Raymond Carver', 'Beatrix Christian']","['Gabriel Byrne', 'Laura Linney', 'Deborra Lee Furness', 'John Howard', 'John Howard']",English,20-Jul-06
2007,/wiki/Next_(2007_film),Next_(2007_film),"['Nicolas Cage', 'Todd Garner', 'Norm Golightly', 'Graham King', 'Arne Schmidt']",['Paramount Pictures'],Next,['United States'],['Lee Tamahori'],['David Tattersall'],['David Tattersall'],"['Revolution Studios', 'GK Films', 'Initial Entertainment Group', 'Virtual Studios', 'Saturn Films']",70000000,76100000,96,['Mark Isham'],[],"['Nicolas Cage', 'Julianne Moore', 'Jessica Biel', 'Thomas Kretschmann', 'Tory Kittles', 'Peter Falk']",English,{{Film date|2007|4|25}}
2007,/wiki/Waitress_(film),Waitress_(film),"['Todd King', 'Jeff Rose', 'Michael Roiff']",['Fox Searchlight Pictures'],Waitress,['United States'],['Adrienne Shelly'],['Matthew Irving'],['Matthew Irving'],[],1500000,22000000,104,['Andrew Hollander'],['Adrienne Shelly'],"['Keri Russell', 'Nathan Fillion', 'Cheryl Hines', 'Jeremy Sisto', 'Andy Griffith', 'Adrienne Shelly']",English,{{Film date|2007|01|21|Sundance Film Festival|2007|05|25}}
2007,/wiki/Away_from_Her,Away_from_Her,"['Daniel Iron', 'Simone Urdl', 'Jennifer Weiss', 'Jennifer Weiss']","['Capri Releasing', 'Pulling Focus Pictures', 'Lionsgate Films']",Away from Her,['Canada'],['Sarah Polley'],['Luc Montpellier'],['Luc Montpellier'],"['Capri Releasing', 'Echo Lake Productions', 'Foundry Films', 'Hanway Films', 'The Film Farm']",,9194283,110,"['Jonathan Goldsmith', 'Jonathan Goldsmith']",[],"['Julie Christie', 'Gordon Pinsent', 'Olympia Dukakis', 'Michael Murphy', 'Michael Murphy', 'Kristen Thomson', 'Wendy Crewson']",English,{{Film date|2006|9|11|[[2006 Toronto International Film Festival|Toronto]]|2007|5|4|Canada}}
2007,/wiki/Civic_Duty_(film),Civic_Duty_(film),['Andrew Lanter'],['Freestyle Releasing'],Civic Duty,"['Canada', 'United Kingdom', 'United States']",['Jeff Renfroe'],['Dylan Macleod'],['Dylan Macleod'],[],,,98,"['Terry Huud', 'Eli Krantzberg']",['Andrew Joiner'],"['Peter Krause', 'Khaled Abol Naga', 'Richard Schiff', 'Kari Matchett', 'Ian Tracey']",English,{{Film date|2006|04|26|Tribeca Film Festival|2007|05|04}}
2007,/wiki/Lucky_You_(film),Lucky_You_(film),"['Denise Di Novi', 'Carol Fenelon']","['Warner Bros.', 'Warner Bros. Pictures']",Lucky You,['United States'],['Curtis Hanson'],['Peter Deming'],['Peter Deming'],"['Village Roadshow Pictures', 'Flower Films', 'Denise Di Novi', 'Di Novi Pictures', 'Deuce Three Productions']",55000000,8382477,124,['Christopher Young'],[],"['Eric Bana', 'Drew Barrymore', 'Robert Duvall', 'Debra Messing', 'Jean Smart']",English,{{film date|2007|4|5|United States}}
2007,/wiki/Spider-Man_3,Spider-Man_3,"['Laura Ziskin', 'Avi Arad', 'Grant Curtis']",['Columbia Pictures'],Spider-Man 3,['United States'],['Sam Raimi'],['Bill Pope'],['Bill Pope'],"['Marvel Entertainment', 'Laura Ziskin Productions']",258000000,890900000,139,['Christopher Young'],[],"['Tobey Maguire', 'Kirsten Dunst', 'James Franco', 'Thomas Haden Church', 'Topher Grace', 'Bryce Dallas Howard', 'James Cromwell', 'Rosemary Harris', 'J. K. Simmons']",English,{{Film date|2007|04|16|[[Roppongi Hills Mori Tower]]|2007|05|04|United States}}
